Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-2084.823	-2400.946	316.1227	1.628357	11.74068	0.3264573	1.186666
6	-2087.996	-2404.221	316.2247	1.685046	11.55947	0.2730429	1.178993
12	-2097.489	-2413.238	315.7483	1.596355	13.92725	0.2730429	1.392321
18	-2092.482	-2408.692	316.2103	1.809405	10.59202	0.3086853	1.130676
24	-2093.289	-2408.587	315.2981	1.757738	10.37671	0.1082195	2.281267
30	-2089.657	-2404.59	314.9333	1.616512	13.37104	0.132823	2.281267
36	-2079.716	-2394.558	314.8413	1.636003	14.2682	0.1235771	2.281267
42	-2078.656	-2393.429	314.7728	1.704453	14.2682	0.1235771	2.281267
48	-2055.68	-2370.618	314.9381	1.806678	14.2682	0.1235771	2.108039
54	-2072.242	-2387.263	315.021	1.743698	13.88971	0.1167589	2.141625
60	-2068.649	-2383.344	314.6953	1.770922	11.54226	0.1155821	2.527323
66	-2068.775	-2383.383	314.6076	1.879276	11.21661	0.1208326	2.530269
72	-2068.697	-2383.61	314.9131	1.769427	14.28047	0.1208326	2.154731
78	-2072.985	-2387.952	314.9671	1.7241	14.28047	0.1208326	2.149069
84	-2084.282	-2399.667	315.3853	1.761445	15.0332	0.1208326	1.785819
90	-2083.145	-2397.942	314.7965	1.817315	13.84347	0.1208326	2.232637
96	-2081.461	-2397.256	315.7951	1.840663	13.84347	0.1809962	1.37311
102	-2071.537	-2387.595	316.0585	2.019611	13.84347	0.1809962	0.9866903
108	-2071.755	-2387.515	315.7602	1.768924	14.70193	0.1809962	1.378227
114	-2082.682	-2398.596	315.9138	1.717711	14.70193	0.1809962	1.296494
120	-2104.136	-2419.91	315.7739	1.400789	10.77122	0.3739065	1.662655
126	-2092.611	-2408.711	316.1004	1.54365	7.670939	0.3623293	1.720116
132	-2088.432	-2404.436	316.0044	1.578243	7.670939	0.3623293	1.763171
138	-2091.097	-2406.565	315.4675	1.480879	7.910771	0.5370644	1.951162
144	-2100.154	-2416.451	316.2974	1.73582	6.534848	0.5370644	1.377204
150	-2090.985	-2407.312	316.3262	1.689776	8.340636	0.5011475	1.135181
156	-2103.534	-2419.63	316.0954	1.481214	9.424799	0.4827293	1.36971
162	-2101.926	-2417.894	315.9684	1.640361	8.456871	0.4827293	1.474267
168	-2093.083	-2409.203	316.1206	1.578989	9.062404	0.4187961	1.410106
174	-2099.155	-2415.164	316.0084	1.630288	9.062404	0.4187961	1.456843
180	-2103.101	-2419.035	315.9342	1.627064	10.24866	0.2990305	1.557228
186	-2091.259	-2407.331	316.0724	1.634181	10.24866	0.2990305	1.448319
192	-2097.076	-2412.943	315.8673	1.678964	11.13616	0.2990305	1.469662
198	-2088.013	-2404.136	316.1234	1.80922	12.14958	0.2990305	1.027042
204	-2080.595	-2396.443	315.8481	1.734598	15.49514	0.2990305	0.9745638
210	-2090.091	-2405.81	315.719	1.858032	15.49514	0.2990305	0.9803561
216	-2104.17	-2419.992	315.8213	1.776934	13.70959	0.2138151	1.337237
222	-2085.369	-2400.717	315.3487	1.914762	20.34107	0.187116	1.119558
228	-2089.375	-2405.102	315.726	1.691081	17.40847	0.2339804	1.101459
234	-2088.198	-2403.75	315.5517	1.617297	17.40847	0.2339804	1.313575
240	-2080.762	-2396.236	315.4739	1.561391	20.09116	0.2270177	1.235032
246	-2075.131	-2390.47	315.3395	1.671349	13.57634	0.2270177	1.756854
252	-2072.909	-2388.384	315.4748	1.623131	13.57634	0.1936646	1.763675
258	-2069.574	-2384.254	314.6806	1.504776	16.91607	0.1936646	2.129467
264	-2067.994	-2383.272	315.2783	1.53134	15.22135	0.3018362	1.629949
270	-2067.335	-2382.487	315.1519	1.523436	16.53736	0.2993122	1.629949
276	-2078.472	-2393.734	315.2616	1.467774	16.53736	0.2143784	1.747241
282	-2075.375	-2390.529	315.1539	1.584234	16.77406	0.2030886	1.747241
288	-2084.001	-2399.542	315.5404	1.45474	14.83428	0.2169526	1.683983
294	-2091.748	-2405.936	314.1886	1.441116	15.33652	0.2169526	2.545301
300	-2088.007	-2402.839	314.8318	1.339614	17.85369	0.1988993	2.067558
306	-2073.496	-2388.751	315.2543	1.656758	17.85369	0.1936118	1.567205
312	-2081.464	-2397.153	315.6896	1.624707	16.91678	0.1936118	1.329555
318	-2090.016	-2405.324	315.3077	1.589432	18.69238	0.2433823	1.411533
324	-2082.993	-2398.114	315.1213	1.42747	17.56229	0.2433823	1.74574
330	-2099.778	-2414.234	314.4562	1.991903	22.64411	0.06855271	1.934656
336	-2090.932	-2405.287	314.3551	1.915236	20.93432	0.06855271	2.1445
342	-2087.347	-2401.822	314.4749	1.825316	21.38424	0.07081761	2.093325
348	-2096.876	-2412.001	315.1246	2.004336	15.0702	0.07081761	1.942944
354	-2085.639	-2400.318	314.6793	1.812452	19.99643	0.09424325	1.973642
360	-2097.561	-2412.692	315.1308	1.740719	14.03195	0.1049481	2.092039
366	-2105.365	-2419.733	314.3683	1.683991	14.03195	0.1222234	2.569798
372	-2101.331	-2416.029	314.6973	1.926197	14.03195	0.1222234	2.208424
378	-2102.558	-2416.666	314.108	1.361145	13.65166	0.1866938	2.818607
384	-2098.442	-2414.152	315.7103	1.523038	8.692132	0.5102085	1.684779
390	-2090.794	-2406.473	315.6798	1.541676	8.692132	0.5260275	1.675041
396	-2088.064	-2403.139	315.0752	1.363133	8.692132	0.7152028	2.027216
402	-2090.324	-2406.023	315.6989	1.44932	8.692132	0.5132021	1.741438
408	-2087.595	-2403.38	315.7851	1.491301	9.796428	0.3880772	1.677007
414	-2072.009	-2387.768	315.7591	1.613758	9.62417	0.3542493	1.677007
420	-2082.842	-2398.457	315.6145	1.645806	10.99637	0.2613994	1.758201
426	-2072.045	-2387.375	315.3302	1.637528	14.43326	0.2623375	1.649183
432	-2106.488	-2422.109	315.6203	1.666436	15.16022	0.1737106	1.541289
438	-2076.863	-2392.378	315.5156	1.622619	15.16022	0.2154464	1.557229
444	-2085.51	-2401.63	316.1204	1.647383	9.342573	0.4893464	1.215761
450	-2073.823	-2389.415	315.5923	1.725568	16.39683	0.2426338	1.256326
456	-2076.51	-2391.925	315.4155	1.551194	16.39683	0.2426338	1.530656
462	-2092.904	-2408.519	315.6145	1.651621	14.82629	0.2481131	1.421674
468	-2068.075	-2383.471	315.3957	1.798256	23.01327	0.2481131	0.7729672
474	-2080.565	-2395.903	315.3382	1.93531	21.30212	0.2901354	0.6988478
480	-2075.656	-2390.871	315.215	2.00049	19.61484	0.3243205	0.8712075
486	-2077.815	-2393.491	315.6764	1.994829	16.08063	0.3256198	0.711274
492	-2093.263	-2409.272	316.0085	1.863698	12.67931	0.3221718	0.9649078
498	-2092.813	-2408.525	315.7116	2.017224	12.67931	0.4494791	0.8425026
504	-2069.466	-2385.252	315.7858	1.790917	10.87112	0.4494791	1.233408
510	-2088.176	-2403.726	315.5503	1.654826	10.87112	0.4522938	1.521774
516	-2071.391	-2386.98	315.5888	1.712087	13.8182	0.311258	1.365796
522	-2065.036	-2380.467	315.4314	1.719343	16.15569	0.4168577	1.086975
528	-2062.776	-2378.633	315.8573	1.775825	13.34437	0.3873253	0.9842822
534	-2065.445	-2381.366	315.9213	1.935961	10.38505	0.5342433	0.9022615
540	-2079.442	-2395.559	316.1169	2.007252	10.38505	0.4476021	0.7471296
546	-2091.566	-2406.791	315.2252	2.007252	16.25913	0.5410508	0.7471296
552	-2104.778	-2420.944	316.1658	1.841833	11.58605	0.3808331	0.8384208
558	-2094.908	-2410.897	315.9895	1.913392	12.43323	0.3808331	0.8263425
564	-2100.478	-2416.445	315.9667	1.942303	12.43323	0.3531922	0.8868222
570	-2081.337	-2397.337	316.0001	1.697907	13.83288	0.2606503	1.134439
576	-2074.506	-2390.185	315.679	1.697907	13.83288	0.4200486	1.112638
582	-2076.477	-2392.098	315.6212	1.603941	13.83288	0.4200486	1.244532
588	-2089.014	-2404.639	315.6249	1.618363	13.93079	0.294864	1.429712
594	-2082.362	-2397.935	315.5724	1.452221	13.93079	0.2624449	1.650424
600	-2088.683	-2404.645	315.9623	1.650785	13.93079	0.2624449	1.194603
606	-2078.823	-2394.465	315.6424	1.681184	13.93079	0.3262198	1.310171
612	-2079.991	-2395.7	315.7085	1.751929	13.93079	0.4082301	1.044624
618	-2084.715	-2400.552	315.8371	1.815347	12.13498	0.3835406	1.121183
624	-2071.771	-2387.55	315.7787	1.706048	13.62128	0.3835406	1.101596
630	-2070.99	-2386.881	315.8916	1.788551	14.57976	0.2812539	1.021661
636	-2079.127	-2395.069	315.9416	1.530579	13.20498	0.2812539	1.345328
